CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2553,743,France,Female,24,8,153882.35906125465,1,0,1,12159.84796998431,0
2554,669,France,Female,44,10,178205.07467419957,1,1,1,172936.41868408668,0
2555,606,France,Male,36,0,0.0,1,1,0,144653.76058977316,0
2556,676,Spain,Female,30,10,32020.453078202983,1,0,1,30104.025006391537,0
2557,518,Spain,Female,43,0,89427.61473657445,1,0,0,188108.8322532285,0
2558,650,France,Male,42,0,180166.28576800012,1,1,0,137667.1258209403,0
2559,666,France,Male,61,4,240004.13512033425,2,0,1,31098.273272237562,0
2560,696,France,Female,33,6,0.0,2,1,1,173505.18322564676,0
2561,599,France,Female,54,6,163144.72219294298,2,1,0,101371.92192936206,0
2562,654,Germany,Male,43,9,56463.634661168144,1,1,1,62845.40111270812,0
2563,603,France,Female,33,0,38610.13873934961,1,1,1,166757.7995442088,0
2564,662,Spain,Male,47,5,0.0,1,1,1,150304.82620126664,0
2565,605,France,Male,45,8,0.0,2,0,0,128378.32240737195,0
2566,629,Spain,Female,40,5,56755.847983044354,2,1,0,180717.49890522502,0
2567,600,Spain,Male,42,3,234134.20378662428,1,1,1,173643.16391295212,1
2568,682,Spain,Female,34,9,35085.825175434846,2,1,1,53090.41510452921,0
2569,692,Germany,Female,31,8,0.0,2,1,0,176950.369332468,1
2570,638,Germany,Female,47,2,160063.1266104002,2,1,0,81067.5695190041,1
2571,651,Germany,Female,37,9,0.0,1,1,0,92037.12380223816,0
2572,577,Germany,Male,39,3,91299.71095346611,2,1,0,194743.15355442814,1
2573,635,Germany,Female,42,3,45983.365489602555,2,1,1,154376.12242370573,0
2574,647,Spain,Female,42,3,155079.66220795873,1,1,0,71082.33132887984,0
2575,781,Germany,Male,25,5,0.0,1,1,1,133105.91903664207,0
2576,594,Spain,Female,52,10,0.0,1,0,0,112471.62389037122,1
2577,723,Spain,Female,41,10,244170.53590813794,1,1,0,32154.61503866038,0
2578,699,France,Female,37,6,93900.3159734897,1,1,1,178672.94421809685,0
2579,664,France,Female,44,8,71969.054280892,1,1,1,166157.48189045797,0
2580,737,France,Male,42,10,63386.30939058464,1,1,1,157764.967808518,0
2581,668,Germany,Male,47,2,48115.815081656285,1,1,1,116239.14363963241,0
2582,669,Spain,Female,45,7,249792.89829196237,1,1,0,51959.11365346945,0
2583,647,France,Male,47,7,80826.27229158516,2,1,1,177940.2455707229,0
2584,711,Germany,Male,53,0,107323.2393338276,2,1,0,77063.4722876063,0
2585,704,Germany,Male,48,4,219125.41988274135,1,0,1,13822.4424114775,0
2586,618,France,Male,38,9,164053.00085029076,1,1,1,196537.0937717698,0
2587,584,Germany,Female,28,4,98486.6588188654,2,1,0,173619.8496501643,0
2588,639,Spain,Male,56,7,225598.82462172472,2,1,1,128309.26753320503,0
2589,609,France,Female,37,7,0.0,1,1,1,12357.356491223974,0
2590,646,Germany,Female,35,1,64696.12181000792,2,1,0,53266.05086321279,0
2591,711,Germany,Male,22,2,164497.35870398092,1,1,0,95889.47871540667,1
2592,627,France,Female,43,1,0.0,2,1,1,129336.1354168199,0
2593,647,France,Male,41,0,129150.61082809902,4,1,1,144549.3581811041,0
2594,652,Spain,Female,24,1,186066.97667960013,1,0,1,159771.8125822888,0
2595,692,France,Female,44,9,243064.8985573982,2,0,0,115575.57588053295,1
2596,537,France,Male,35,5,175699.3938148511,1,1,0,134674.85129176234,0
2597,619,France,Female,66,0,34585.28554385935,2,0,0,164136.1126609191,0
2598,660,Germany,Male,34,5,68694.29222350943,1,1,1,146769.84896285285,0
2599,710,Germany,Female,35,0,152823.14496223573,2,0,0,191414.34311927424,1
2600,625,Germany,Female,31,1,0.0,1,1,1,176182.7210756368,0
2601,556,France,Male,52,7,239810.00929339355,2,1,0,42178.64278113053,0
2602,680,Spain,Male,36,5,0.0,2,1,1,190009.6340762453,0
2603,618,France,Male,32,8,119735.29737576761,1,0,0,48793.43858727627,1
2604,590,France,Female,47,0,0.0,1,1,0,198340.11928327294,0
2605,618,France,Male,26,4,0.0,1,0,1,143252.61298000123,0
2606,640,France,Male,46,6,101715.0320533044,2,1,1,129230.99502085078,0
2607,619,Spain,Male,57,8,28393.090037098904,2,1,1,71621.32749029559,0
2608,539,Spain,Male,45,10,0.0,1,1,0,35290.42973411562,0
2609,694,France,Female,46,8,0.0,2,1,0,33972.873125380356,0
2610,713,Spain,Female,48,3,174582.98602241348,1,1,1,174649.2865921362,0
2611,682,Spain,Female,57,3,101558.80241126852,1,0,1,92163.95077793115,0
2612,593,Spain,Female,52,3,0.0,1,1,1,116371.85280399257,0
2613,639,France,Female,44,2,205921.16485701854,2,1,0,187048.86045109978,0
2614,649,Germany,Female,49,7,0.0,3,0,1,58517.39391389034,0
2615,679,France,Male,31,4,0.0,2,1,0,155148.1222311588,0
2616,683,Spain,Female,47,6,184874.12540417476,1,0,0,99388.30474926218,1
2617,613,France,Male,29,9,108583.22557378137,2,0,0,50423.38523263612,0
2618,654,Germany,Male,36,5,0.0,1,1,0,172064.61931027746,0
2619,672,France,Male,18,8,210754.33134793834,1,1,0,139190.34295545256,0
2620,722,France,Male,44,2,30021.842130676858,1,1,0,28035.119689609128,0
2621,685,Germany,Female,33,5,0.0,1,1,0,112933.8671049066,0
2622,689,Spain,Female,51,2,61508.86592109339,2,0,1,171835.13191671937,0
2623,654,Germany,Female,43,1,91553.42691898296,1,0,1,22717.613562092953,0
2624,720,Spain,Male,51,2,164662.91791414583,2,1,0,89092.21147285368,0
2625,670,France,Female,29,1,16534.818960843608,1,1,0,162990.74939818558,0
2626,606,Germany,Female,50,1,152518.02375355904,1,0,0,173087.8832209396,1
2627,720,France,Female,61,9,78026.13746889992,1,1,0,157318.92750357714,1
2628,684,France,Female,47,10,170676.2465939373,1,1,0,68084.81925504564,0
2629,627,Germany,Female,47,6,43979.52445913301,4,0,0,106316.61651951891,1
2630,626,Germany,Female,41,9,0.0,1,1,1,150842.81556634625,0
2631,664,Germany,Male,34,2,164953.53274311477,2,1,1,38991.673059636596,0
2632,673,Germany,Male,47,7,0.0,1,0,1,123049.57501890905,0
2633,659,Germany,Female,24,1,228696.4871819555,1,1,1,146871.00778970463,0
2634,665,France,Male,35,10,77992.68716792855,1,1,0,171498.4551786014,0
2635,734,France,Male,22,10,16555.977454104872,2,1,1,31217.6275327908,0
2636,703,Germany,Female,32,6,167288.45466682187,1,1,1,72638.19197258436,0
2637,659,France,Male,46,2,154692.9733611214,3,1,0,112914.2503452384,0
2638,697,France,Female,45,8,0.0,1,0,1,143200.8109837627,0
2639,598,France,Male,40,6,39442.607008622246,1,1,1,148706.8961497349,0
2640,669,Germany,Female,41,8,150328.40908863654,2,1,1,58119.24305471034,0
2641,740,France,Male,21,1,228838.54337043807,1,0,0,12636.55628326558,0
2642,639,Germany,Male,36,5,227560.06636321766,1,0,1,141825.22582109965,0
2643,607,Germany,Male,33,4,46356.41310689796,2,1,1,182733.99459455666,0
2644,617,France,Male,33,1,0.0,1,1,0,161528.23856965345,0
2645,595,Spain,Female,45,3,20368.687444521765,2,0,0,128268.55958189764,0
2646,610,Germany,Male,31,3,122625.24312710298,1,1,0,195738.38370480406,1
2647,631,Germany,Female,33,7,0.0,1,0,0,92292.18783792751,0
2648,579,Germany,Female,19,6,199593.45072774673,1,0,1,109759.45268773827,0
2649,650,France,Male,37,4,129757.47198317751,2,1,0,12334.485152092626,0
2650,695,Germany,Male,29,8,0.0,2,1,1,189730.75893840528,1
2651,604,France,Female,40,0,101527.35404357594,2,1,1,120835.86443716296,0
2652,725,Spain,Male,30,3,233704.47039384747,2,1,0,84251.99694206778,0
2653,675,Spain,Female,41,4,0.0,1,0,0,18467.223818606937,1
2654,701,Germany,Male,38,7,86741.06797905437,1,1,0,78859.62222201686,0
2655,617,France,Female,56,2,189238.52211113702,1,0,0,10683.639318374197,0
2656,692,France,Male,44,4,0.0,2,1,0,71623.6762196463,0
2657,595,France,Male,21,2,228928.5491259838,2,1,0,190776.4355730197,0
2658,694,France,Female,27,6,103148.4857728901,1,0,1,39310.79920377533,0
2659,658,France,Female,40,9,133503.6937298299,1,0,1,113628.11072699215,0
2660,677,Germany,Female,30,2,122174.19069291464,2,1,1,45457.29081993521,0
2661,591,France,Male,18,6,232660.52104538874,2,1,1,158842.03475855253,0
2662,605,Spain,Male,53,1,194639.34131791236,2,0,1,116855.5833753439,0
2663,679,France,Male,47,6,209546.02716012357,1,1,1,48424.84348693312,0
2664,602,Spain,Male,45,8,0.0,2,1,0,174585.84666538212,0
2665,673,Spain,Female,33,4,200043.20628835837,2,1,1,158964.51873836247,0
2666,581,Germany,Female,44,5,0.0,1,1,1,190747.25259085506,1
2667,692,Germany,Male,32,9,0.0,2,1,0,10119.356649600553,0
2668,588,France,Male,42,10,24421.204658388306,1,1,0,96852.21996744507,1
2669,677,Germany,Male,30,2,172697.9055363627,1,0,0,199969.84709460512,0
2670,681,France,Female,55,9,99282.98587503277,3,1,0,164125.70422464394,1
2671,615,France,Female,24,4,218347.7375736353,2,1,0,167944.3650529112,0
2672,679,Germany,Male,52,4,0.0,1,1,0,128015.16791800037,0
2673,663,France,Female,40,2,0.0,1,1,1,145450.93389581516,0
2674,623,Germany,Male,35,7,174853.19484064047,2,1,1,163011.9891688855,0
2675,599,France,Male,41,5,0.0,1,0,1,27533.323042461026,0
2676,551,France,Female,47,2,0.0,1,1,0,141590.31088603864,0
2677,667,France,Female,53,0,0.0,1,1,0,164927.53900622038,0
2678,571,France,Female,43,9,219452.2819109663,2,1,0,17764.499660167494,0
2679,654,France,Female,31,0,119463.49321406541,1,1,1,66440.10430011369,0
2680,636,France,Male,40,10,0.0,2,1,0,71562.20701774005,0
2681,683,France,Female,58,9,0.0,1,1,1,172370.65510339994,0
2682,634,Spain,Female,53,1,109489.243084302,2,1,0,158266.76402340477,1
2683,633,France,Female,49,9,130235.23922389669,2,1,0,134720.07947394624,0
2684,686,Germany,Female,47,4,0.0,2,1,0,162897.40436014504,0
2685,666,France,Male,46,6,17475.624315265533,1,1,1,96151.64312496471,0
2686,665,Spain,Male,51,0,223794.73931181905,1,1,0,176227.3121574011,0
2687,673,France,Female,35,0,194755.87826504643,2,0,0,54501.010189583925,0
2688,573,France,Female,26,3,0.0,2,1,0,143869.60748497196,0
2689,687,Germany,Male,40,9,245483.18876535413,1,1,1,55932.725107013386,0
2690,680,France,Male,31,5,53053.6846215085,1,1,0,17573.77494805622,0
2691,599,Germany,Female,29,8,229380.80168905642,1,1,1,63988.73556575853,1
2692,637,France,Male,32,0,87873.62999754667,1,0,0,103652.29741321944,0
2693,648,Spain,Male,64,10,193155.2104393926,1,0,0,170252.84286352273,1
2694,643,France,Male,41,9,119530.38237950683,3,1,1,106682.73297314784,0
2695,666,France,Male,43,4,186752.17298800053,1,1,0,44038.614488887506,0
2696,721,Germany,Female,27,8,47387.9315054479,1,1,1,198625.5344899473,0
2697,704,France,Male,21,7,74681.55001275588,3,1,1,61313.88291631861,0
2698,584,Spain,Male,31,6,33965.877873286154,1,1,1,197205.99776869337,0
2699,681,France,Female,54,9,217634.55554507274,2,1,0,187903.58948656256,0
2700,716,Germany,Female,43,1,0.0,1,0,0,113063.88664172222,1
2701,669,France,Female,45,8,176674.29505999922,3,1,1,27472.985701925478,0
2702,704,Spain,Male,47,7,206853.08745796676,1,1,0,142128.81417635025,1
2703,750,Germany,Female,34,10,226340.376731043,3,1,1,170686.3556942747,1
2704,701,France,Male,53,9,35511.30767481228,1,0,1,94607.20893910674,0
2705,662,France,Female,33,9,224323.58404302702,1,0,1,55417.68727571929,0
2706,702,France,Male,54,8,57340.666655372675,1,0,0,162536.59129540477,0
2707,657,Spain,Female,44,8,186856.48278183077,1,1,1,113564.78687842647,0
2708,651,France,Female,22,8,184923.7646475067,1,1,0,47549.7009149408,0
2709,632,France,Male,32,2,12040.754017829016,3,1,0,190412.34178382068,0
2710,728,France,Female,22,6,62949.73799446102,1,1,0,190138.66307018392,0
2711,609,France,Female,51,0,0.0,2,1,0,79739.4379544711,0
2712,726,Germany,Female,39,8,0.0,1,1,1,22160.590736930622,0
2713,674,Spain,Female,18,8,230457.6351723063,2,1,1,129849.82156444475,0
2714,580,Germany,Female,43,2,96337.80868060555,2,1,1,70273.07957085827,0
2715,668,Spain,Male,34,4,234876.09156063097,3,1,1,22607.499590009345,0
2716,544,Germany,Male,25,7,0.0,1,1,0,179443.21874902755,1
2717,681,France,Female,56,5,241444.69519363978,1,0,1,199642.09977405338,0
2718,694,France,Female,41,9,186965.15440596666,1,1,0,76577.04760495355,1
2719,620,Germany,Male,37,9,209040.30199171742,2,1,1,151501.79004299713,0
2720,656,Spain,Male,36,8,35170.45320376024,2,1,1,22496.45053322916,0
2721,747,Spain,Female,24,2,150673.94397816827,2,1,0,80244.03351632983,0
2722,624,France,Male,26,6,44248.086359044195,1,1,1,30662.835549431744,0
2723,597,France,Female,52,5,81429.04049223378,2,1,0,20516.488061068143,0
2724,724,France,Female,35,4,159655.69748014433,2,1,1,121870.2976968042,0
2725,748,Spain,Female,40,3,184294.1691265338,1,0,1,162385.8876294141,0
2726,650,Spain,Female,19,4,19404.1076827002,1,0,1,96064.3477169269,0
2727,700,Spain,Male,26,3,0.0,2,1,0,109594.03098378274,0
2728,717,France,Male,46,2,145675.35670957272,1,0,1,61438.70323478983,0
2729,612,Germany,Male,43,6,0.0,2,1,1,149913.5833660248,0
2730,625,France,Female,57,5,0.0,2,0,0,78603.92075695153,0
2731,711,France,Male,53,3,181322.14721195836,3,1,0,22824.813862002244,1
2732,734,Germany,Female,37,8,0.0,2,1,0,41446.46509487658,0
2733,678,France,Female,44,0,192464.26631775088,2,1,0,34409.03499664828,0
2734,606,France,Male,36,0,0.0,1,1,0,92816.77998592763,0
2735,749,Spain,Female,60,8,209974.5299852298,1,1,0,22390.40817083604,1
2736,623,Spain,Female,51,6,62335.01748497679,2,0,1,163232.02126873677,0
2737,633,France,Female,41,1,209985.68421114841,2,1,1,182520.98610408523,0
2738,667,Germany,Male,42,10,32694.634064192316,2,0,1,57194.89404844018,1
2739,727,France,Female,54,9,106919.12714672113,1,1,1,102246.85378857107,1
2740,692,Germany,Male,45,4,57876.34996591564,1,0,0,108621.98223534811,0
2741,670,Spain,Female,55,3,0.0,1,0,0,197150.2311270098,1
2742,673,Spain,Male,18,0,0.0,1,0,1,22467.71989344964,0
2743,652,Germany,Female,44,8,16086.826518574764,2,1,1,136897.64987115012,0
2744,677,France,Male,34,5,12285.605347349469,2,1,0,75695.3468104413,1
2745,523,France,Male,57,10,0.0,1,1,0,105343.18030140443,0
2746,635,France,Female,55,5,44387.9474273357,2,1,0,51236.56843212041,0
2747,662,France,Female,40,3,0.0,2,0,0,40446.033233482114,0
2748,592,Spain,Female,55,1,169311.26413181436,2,1,0,56277.40675154939,0
2749,669,France,Female,57,7,236068.21687872818,2,1,1,23539.77320904076,0
2750,639,France,Male,40,7,238489.5818910018,1,0,1,62837.156464514475,0
2751,737,France,Female,64,2,168135.20929872294,2,0,0,141166.67517655675,0
2752,728,Spain,Male,39,6,0.0,1,1,0,133781.56769644291,0
2753,626,France,Female,37,6,96159.49997670743,2,1,1,115354.27906254386,0
2754,642,Germany,Male,48,4,0.0,2,1,0,10073.60846438446,1
2755,646,France,Male,36,4,129803.14156203181,2,1,1,33898.57996276212,0
2756,627,France,Male,40,7,154801.7510805344,3,1,0,170145.19144324618,1
2757,659,France,Female,54,3,240532.35587314251,2,1,0,61630.29025526879,0
2758,612,Germany,Female,40,0,222446.24606923692,1,1,0,183317.78883003336,0
2759,593,Germany,Male,23,0,0.0,1,1,1,176163.7618078801,0
2760,681,Spain,Male,43,8,0.0,1,0,0,39436.13648549333,0
2761,681,France,Male,33,3,209946.2601807127,1,0,0,180648.8880280935,0
2762,609,France,Male,48,0,207833.65811660967,1,0,0,129288.617806879,0
2763,694,Spain,Male,46,1,76088.97378920103,2,1,1,129754.49301359814,0
2764,618,France,Female,54,9,185341.1273646687,1,0,1,172009.17445898315,0
2765,662,Germany,Male,49,6,171288.97089228575,1,1,0,86960.59526402307,0
2766,691,Spain,Female,50,1,0.0,2,1,0,149700.02631975806,0
2767,648,France,Female,33,0,58349.18864296704,2,1,1,136875.22770718666,0
2768,672,Germany,Female,48,9,223274.3634145807,2,1,1,156587.78690478601,1
2769,624,France,Male,59,8,172684.28423364036,1,1,1,135435.900355702,1
2770,640,France,Male,33,4,50558.301970809924,2,1,1,25210.412124775197,0
2771,639,France,Male,57,3,0.0,1,1,1,65615.09043897205,0
2772,612,Spain,Male,34,3,0.0,1,1,0,188584.96587431704,0
2773,641,France,Female,31,10,0.0,2,1,1,52450.785844663544,0
2774,572,Germany,Female,42,0,63481.42125806438,1,1,1,99729.4761904959,0
2775,625,Spain,Female,47,2,0.0,1,1,0,77816.3153934005,0
2776,635,Germany,Male,49,0,46814.42140646109,2,1,0,26396.757432217764,1
2777,637,Germany,Male,30,4,0.0,2,1,1,44425.850907680404,0
2778,637,France,Male,44,4,167722.36126563483,2,1,1,64466.7530390146,0
2779,646,France,Male,33,8,110548.69486380654,1,1,1,98030.51228027395,0
2780,673,France,Male,25,7,124009.05010489277,1,1,0,176159.55727181546,0
2781,693,Germany,Male,30,4,223818.42321331298,1,0,0,107967.09361341673,1
2782,617,Spain,Female,32,4,164865.81511971084,3,1,0,133861.94254874554,1
2783,589,Spain,Female,45,6,129280.2299763247,2,1,1,90931.47882241868,0
2784,597,Spain,Male,51,1,40803.894984045925,1,1,1,175311.84687084446,0
2785,625,Spain,Female,25,6,0.0,1,1,0,135898.0762771178,0
2786,632,France,Female,43,0,39992.46835644003,2,1,0,27219.74809648338,0
2787,611,Germany,Female,28,4,239484.2961943613,1,1,0,100725.22938052713,0
2788,585,Spain,Female,46,5,0.0,2,1,0,167174.498856948,0
2789,627,France,Male,33,10,242107.91860245948,2,0,0,149394.51700644914,0
2790,659,Spain,Female,29,9,18570.090329961247,1,0,0,182009.11807818126,0
2791,679,France,Male,47,0,173252.89692607342,1,1,1,53256.88940420282,0
2792,622,Germany,Male,34,8,20630.446336820318,2,1,1,195662.71119741094,0
2793,629,Germany,Female,36,8,0.0,1,0,0,64164.75689527448,0
2794,603,Spain,Male,18,0,101428.04145644662,2,1,1,19534.176742433243,0
2795,648,France,Female,49,3,0.0,1,0,1,104177.79916733265,0
2796,607,Germany,Male,48,7,0.0,1,1,0,30964.360310526416,0
2797,678,Germany,Male,40,1,77228.84718433314,2,0,1,139449.0787918378,0
2798,560,France,Female,24,10,168297.74604923645,1,0,0,181105.69144233363,0
2799,632,Spain,Female,52,7,0.0,1,0,0,185055.22164551867,1
2800,665,Germany,Male,33,9,179201.79378898066,1,1,0,125337.07611042765,1
2801,659,Germany,Female,35,8,0.0,2,1,1,111700.32546240924,0
2802,784,France,Male,63,8,102807.45038737729,2,1,1,198858.37040900247,0
2803,667,France,Female,32,0,0.0,1,0,0,120090.88660731916,0
2804,599,Germany,Male,47,8,203106.8082460818,2,1,1,186217.08152432312,0
2805,645,France,Male,45,3,0.0,1,0,0,184153.0596033725,1
2806,561,France,Male,43,7,18941.730565071914,1,0,1,65007.62121169133,0
2807,645,Spain,Male,42,8,0.0,2,1,1,12612.704359730315,0
2808,608,Germany,Male,43,2,22359.683665129833,2,1,1,93441.99748165459,0
2809,695,Germany,Female,42,5,0.0,1,1,1,173660.32586116804,0
2810,622,France,Male,39,2,34499.19207380492,1,1,1,168865.50124603143,0
2811,644,France,Female,55,0,28702.511891468846,1,0,1,124697.14563129928,0
2812,618,France,Female,26,9,16164.370073130447,2,1,1,39765.09790423406,0
2813,736,France,Male,50,5,0.0,1,0,0,30441.66564667783,0
2814,633,Germany,Male,48,4,116185.40540291439,1,0,0,191389.57691793647,1
2815,741,Germany,Female,46,2,0.0,1,0,0,90065.55957719886,1
2816,690,France,Male,51,3,0.0,1,1,0,133150.59317941108,0
2817,674,France,Male,39,1,0.0,2,1,0,182114.2388415193,0
2818,668,France,Female,21,9,0.0,1,0,0,175279.7035009124,0
2819,669,France,Female,39,9,14547.797282754269,2,0,0,117711.60460482728,0
2820,553,France,Female,30,3,110420.74810415864,1,1,1,102701.98430882632,0
2821,636,Spain,Female,32,3,0.0,1,1,1,149699.250491582,0
2822,692,Germany,Female,27,2,86465.06352315826,1,1,0,76432.68155982107,0
2823,647,Germany,Female,35,5,116864.80676357476,1,0,0,128824.2197238319,1
2824,579,France,Male,34,0,170539.34253622664,1,1,0,14398.96238583186,0
2825,647,Spain,Female,18,8,157954.98880911857,2,1,1,166619.3865426098,0
2826,735,Germany,Female,47,10,234942.78634933013,2,1,0,199626.1322917222,1
2827,712,Spain,Male,62,9,0.0,1,0,1,191394.23354818643,0
2828,646,France,Male,46,2,123416.77833401732,1,1,1,78380.01970218476,0
2829,697,Spain,Male,37,2,0.0,1,0,1,110909.24358839105,0
2830,631,Spain,Male,39,2,191291.50932355764,2,1,0,54881.22299350905,0
2831,564,Spain,Male,35,6,43786.186291428334,2,0,0,67567.60701534836,0
2832,603,France,Male,40,7,127871.89355691618,3,1,1,96895.75931399968,1
2833,728,France,Female,39,1,0.0,2,0,0,151945.3723021776,0
2834,636,France,Male,31,0,0.0,1,1,1,13397.654259379859,0
2835,637,France,Male,56,4,0.0,2,1,0,84817.08477887453,0
2836,635,Spain,Male,25,7,237182.9419595734,1,1,0,115734.41448144572,1
2837,745,France,Male,47,2,0.0,2,1,1,50884.77801548963,0
2838,731,France,Female,38,5,72836.13238412276,1,0,1,24910.95263824758,0
2839,760,France,Male,59,2,0.0,1,0,1,112519.03327048237,0
2840,642,France,Male,43,5,134387.1429878063,1,1,1,131183.89705229813,0
2841,664,France,Female,36,3,118728.29640537564,1,1,1,131790.43517152456,0
2842,574,Spain,Female,37,10,0.0,2,0,1,77751.03315676263,0
2843,723,Germany,Female,40,6,154461.98862567323,2,1,1,55098.741228422776,0
2844,591,France,Male,28,10,0.0,2,0,1,51873.423413021075,0
2845,660,France,Female,32,9,150153.91654918407,4,1,1,17699.54861088826,0
2846,595,France,Female,22,0,121833.71832334078,1,0,0,45089.83687334463,0
2847,620,France,Female,30,0,140276.16689876217,1,0,0,165535.16415069616,0
2848,608,Germany,Male,40,4,204049.55600727358,2,1,0,10579.740494604535,0
2849,619,Germany,Male,43,8,157042.013628453,2,1,0,18338.834485892585,1
2850,623,Germany,Female,20,4,165291.54193281225,1,0,0,34133.59865302275,1
2851,622,Germany,Male,38,3,243145.33120878207,1,1,0,89845.71070839331,1
2852,691,France,Male,45,7,158414.91626210976,1,1,0,73410.18852930084,1
2853,594,Spain,Male,38,4,0.0,3,0,0,43788.813030350924,0
2854,661,Spain,Male,33,0,175918.24648307118,2,1,1,31080.400080311196,0
2855,710,Spain,Male,35,6,168270.25527455474,1,1,0,188383.88201855772,0
2856,624,France,Female,34,10,0.0,2,1,1,183137.5420456681,0
2857,614,Spain,Female,33,3,122159.03122859995,1,1,0,156660.73559339324,0
2858,638,Spain,Female,41,9,188296.86469177585,1,0,1,57884.175197591874,0
2859,708,Spain,Female,63,4,0.0,2,0,1,71502.62608327108,0
2860,659,France,Male,32,5,197109.07262449345,1,1,0,136510.54397007424,1
2861,623,Germany,Female,36,6,118212.08714262745,1,1,1,65422.79006856527,0
2862,674,Spain,Female,39,10,0.0,2,1,1,110818.33451319762,0
2863,594,Germany,Male,33,1,80293.98140893328,2,0,0,133743.9304346671,1
2864,684,Germany,Male,50,0,32109.42595505765,3,1,0,108647.29633746174,0
2865,670,Spain,Male,18,2,0.0,1,0,1,88524.10510587864,0
2866,634,France,Male,34,9,140010.16596974057,1,0,1,76099.86257592862,0
2867,608,Germany,Female,48,0,93782.49560379075,1,1,0,157772.48412407373,1
2868,605,France,Male,37,3,68147.47842831016,2,1,1,150409.80904575097,0
2869,676,Spain,Male,31,5,0.0,1,0,1,142283.3321872381,0
2870,711,France,Male,44,4,0.0,1,0,1,81188.65150697618,0
2871,618,Germany,Male,49,10,161528.44698415286,1,1,1,157389.95900617313,1
2872,672,Germany,Male,42,3,196977.14766370622,2,1,1,191963.69007592578,0
2873,545,Spain,Male,31,6,192640.6306624057,1,1,0,140906.1086321334,0
2874,620,Germany,Female,44,10,100074.2345525659,1,1,1,87500.85770328452,0
2875,648,Spain,Female,35,10,146295.57494804193,1,0,1,161331.43993712417,1
2876,604,Spain,Female,47,5,117917.97386625818,1,0,0,125767.39444990474,1
2877,603,France,Male,54,2,0.0,1,1,0,176758.63856781714,0
2878,616,France,Male,18,8,220902.03515199982,1,1,0,145504.68101239225,0
2879,664,France,Female,41,4,92497.97989312884,2,1,0,156284.81021267181,0
2880,640,France,Female,22,9,0.0,1,1,0,136812.92799589108,0
2881,538,Germany,Female,64,0,50219.795997764675,1,1,1,27483.887145694935,1
2882,543,Spain,Female,35,5,0.0,1,0,1,102172.27178888462,0
2883,619,Spain,Male,47,4,145419.98914311777,3,1,0,20733.07622374093,1
2884,672,France,Female,39,9,167628.88263146303,1,0,1,95034.339074378,1
2885,512,France,Male,31,7,89529.05110864005,2,1,1,146121.12783218094,0
2886,625,Germany,Male,30,3,0.0,2,1,0,90038.53962025407,1
2887,623,Germany,Male,55,0,235057.59608170143,1,1,0,10309.747867533875,0
2888,719,France,Female,49,10,0.0,1,1,0,80164.16768915745,0
2889,630,Spain,Female,59,1,48055.6550666443,2,1,1,22874.206806167345,0
2890,669,Spain,Female,40,7,149120.5391146306,2,1,0,158313.31381482154,0
2891,657,France,Male,42,9,0.0,2,1,0,158912.79816545147,0
2892,543,Spain,Male,37,7,0.0,2,0,0,163211.93198049473,0
2893,688,France,Female,37,4,94072.73325111384,1,1,1,15762.16635986952,0
2894,660,Germany,Male,29,5,111506.94641360319,2,0,1,16131.168688114776,0
2895,675,France,Female,40,1,153678.17331675848,1,0,0,181655.3781446278,0
2896,846,France,Male,32,10,0.0,2,1,1,33499.937253468976,0
2897,545,Spain,Male,44,8,182563.98217724182,2,1,0,137317.1437843762,0
2898,736,France,Male,41,5,0.0,1,0,1,161136.33451727606,1
2899,635,Germany,Male,42,8,145243.84460967037,1,1,0,95094.10370881254,0
2900,664,France,Male,56,10,39201.254320930064,1,0,0,113829.69761569548,0
2901,647,France,Male,39,9,85650.15820473312,1,1,1,53202.3374794283,0
2902,628,France,Male,47,2,0.0,2,1,1,185483.99147715024,0
2903,621,France,Female,60,5,47779.40814212265,2,1,0,67342.20953949171,1
2904,666,Germany,Male,53,9,0.0,2,0,0,51384.1259814544,1
2905,574,France,Male,51,4,178721.5558804749,1,0,0,109826.66977314744,1
2906,687,Germany,Female,36,8,166193.25820644014,1,0,1,46197.607351161525,0
2907,629,Germany,Female,42,9,0.0,1,0,0,140471.4095817958,1
2908,593,Germany,Female,26,0,0.0,1,1,1,107871.9354377275,0
2909,627,France,Female,44,8,0.0,2,1,1,38082.846262086954,0
2910,712,Spain,Male,42,4,70545.13089147824,2,1,0,22776.819487501933,0
2911,623,France,Male,40,0,120210.70687258689,1,1,1,36021.164000788805,0
2912,667,France,Female,50,9,36243.23759156539,2,1,0,35958.68447750446,0
2913,613,France,Male,27,7,0.0,1,0,1,69441.59977200742,0
2914,687,France,Female,56,6,49688.69465296027,1,0,1,168321.4233463376,0
2915,684,France,Male,49,5,197515.03082286505,1,1,0,20885.86385602584,1
2916,742,Germany,Male,39,1,209161.32280557402,2,1,0,34336.898364850415,0
2917,641,France,Male,38,4,248671.35277504034,1,1,1,67550.84472433681,0
2918,683,France,Male,44,2,112876.77228454442,1,1,0,115133.30399172613,0
2919,654,Spain,Male,55,1,219782.68483344163,2,0,1,154947.7396842928,0
2920,714,France,Female,41,9,239809.46536404424,2,1,0,185026.37598409384,0
